ubigeo,total_fp,total_pl,total_validos,total_en_blanco,total_votos_nulos,total_votos_impugnados,total_votos_emitidos,total_primera_accion_popular,total_primera_app,total_primera_avanza_pais,total_democracia_directa,total_primera_frente_amplio,total_primera_fuerza_popular,total_primera_jpp,total_primera_somos,total_primera_partido_morado,total_primera_nacionalista,total_primera_peru_libre,total_primera_ppc,total_primera_pps,total_primera_podemos_peru,total_primera_renacimiento,total_renovacion_popular,total_upp,total_victoria_nacional,total_primera_blanco,total_primera_nulo
190204,129,723,852,14,50,0,916,70,30,13,2,0,32,71,11,13,23,358,1,1,11,9,21,6,8,228,92
190205,94,711,805,9,27,0,841,95,26,20,1,3,28,66,15,12,34,288,2,0,10,8,25,13,11,152,35
190206,351,2491,2842,11,91,0,2944,399,66,45,1,2,97,218,34,18,24,1384,4,4,32,13,56,12,39,393,95
190207,201,1070,1271,11,70,0,1352,150,58,13,2,2,42,72,71,13,38,481,3,3,12,6,17,4,17,263,101
190208,184,629,813,10,53,0,876,98,18,13,0,0,47,67,23,18,15,297,1,1,9,5,22,4,14,98,47
190301,5819,3001,8820,66,490,0,9376,554,488,798,11,22,1698,425,68,88,141,842,40,22,131,29,1397,39,440,1200,472
190302,1379,807,2186,8,75,0,2269,106,109,102,5,3,466,123,28,21,20,254,3,3,40,8,262,18,96,303,104
190303,2701,1007,3708,33,107,0,3848,168,127,90,2,6,1364,115,49,12,55,326,3,7,39,8,318,19,89,684,129
190304,2167,1751,3918,51,149,0,4118,102,155,63,4,13,687,199,35,48,118,553,11,11,57,11,216,16,112,977,139
190305,1770,774,2544,28,161,0,2733,87,136,107,2,6,383,49,13,9,34,157,5,2,18,4,283,7,85,527,86
190306,3832,3078,6910,108,686,0,7704,261,495,100,4,26,709,135,45,57,630,1034,7,21,170,13,179,19,105,2523,675
190307,4423,3269,7692,49,385,0,8126,373,376,385,15,20,1421,298,59,86,183,923,20,17,146,28,943,72,235,1500,411
190308,1735,4090,5825,70,400,0,6295,294,393,68,6,39,591,282,73,35,101,1307,16,15,76,34,228,72,116,2029,620
200101,64008,26866,90874,306,5953,0,97133,5224,8286,12354,271,241,12416,4917,1394,1823,538,4279,1695,243,5252,244,16661,181,3496,7856,6894
200104,37154,18657,55811,247,3810,5,59873,3201,5354,5498,151,191,10104,2839,935,1046,455,3672,722,120,3846,138,6111,157,2010,6164,5360
200105,21242,12491,33733,227,2172,0,36132,1461,2306,2190,70,166,8718,1519,932,540,1898,1789,205,70,1932,80,2131,115,1130,4827,3239
200107,4378,4645,9023,81,759,1,9864,362,276,226,27,58,2010,615,332,90,160,1530,63,20,262,43,254,31,250,1794,1161
200108,793,868,1661,16,59,0,1736,96,39,27,3,4,315,89,106,24,131,172,4,4,29,7,37,5,49,437,136
200109,8934,9216,18150,232,1321,1,19704,785,830,491,38,81,4013,1288,715,199,516,1747,89,44,824,54,679,79,404,3714,1897
200110,10323,9369,19692,163,1461,1,21317,1144,1264,906,30,82,4644,1554,433,142,571,2236,61,38,713,43,843,65,619,3626,2050
200111,5893,6699,12592,125,870,0,13587,462,716,411,4,51,2135,621,222,102,503,1280,29,21,266,37,384,37,296,2197,1823
200114,30632,15822,46454,730,3746,1,50931,2186,2859,1192,33,174,10485,2199,1046,549,1486,1808,130,87,1386,231,1210,127,1065,12764,5488
200115,42259,22019,64278,287,4771,0,69336,3363,6900,6638,234,226,12498,3147,1203,1013,521,4432,937,218,4636,182,6770,240,2627,7019,7032
200201,1890,8907,10797,110,418,0,11325,320,349,204,14,29,223,996,77,140,106,1718,22,12,92,46,184,29,125,1511,433
200202,2204,5628,7832,79,479,0,8390,311,194,105,9,30,391,362,77,47,125,1596,8,13,71,44,138,39,56,1274,425
200203,421,765,1186,16,34,0,1236,57,65,19,2,4,152,163,16,7,71,115,1,1,30,3,28,8,33,256,61
200204,373,2101,2474,14,56,0,2544,61,22,31,4,8,55,65,8,6,40,809,3,3,15,20,47,24,4,347,51
200205,903,2111,3014,33,121,0,3168,130,432,54,1,12,248,434,18,37,120,327,5,3,46,9,90,10,81,699,164
200206,929,6296,7225,132,316,0,7673,340,223,103,16,36,165,499,34,49,85,2339,29,10,174,46,97,23,66,1928,406
200207,1843,2858,4701,55,299,0,5055,129,164,73,7,11,590,240,37,404,329,951,5,5,48,21,177,10,43,868,773
200208,619,4147,4766,50,222,0,5038,126,100,73,25,15,138,208,69,50,93,1320,15,6,35,22,79,28,40,666,305
200209,346,696,1042,15,27,0,1084,32,31,13,0,1,88,101,12,10,18,141,3,2,15,3,27,4,21,139,34
200210,642,416,1058,12,55,0,1125,23,73,49,2,5,152,35,11,10,16,89,0,0,11,1,50,3,16,232,196
200301,4917,7469,12386,184,960,0,13530,743,448,452,50,27,1372,534,76,65,103,3422,33,19,684,89,399,46,165,2666,1178
200302,1429,2570,3999,52,171,0,4222,242,100,98,11,6,365,189,32,15,70,906,7,5,106,43,188,15,51,669,223
200303,1152,3742,4894,55,237,0,5186,169,89,91,24,14,326,189,20,23,38,1452,6,8,558,91,81,17,64,1036,719
200304,4674,9960,14634,257,1359,0,16250,878,287,247,35,25,1656,315,54,39,233,5197,22,18,188,151,161,31,104,3563,1893
200305,377,1731,2108,31,129,0,2268,131,196,39,4,1,55,110,14,7,8,419,2,1,22,8,32,17,6,338,194
200306,885,3127,4012,59,462,0,4533,271,137,94,2,5,220,155,27,20,32,1456,1,0,108,36,105,17,39,710,688
200307,786,2454,3240,46,189,0,3475,221,69,107,6,5,257,209,12,9,31,1128,5,4,111,66,60,14,39,835,298
200308,1337,3380,4717,102,306,0,5125,154,77,85,4,3,455,189,15,7,31,2021,6,5,78,67,86,19,27,1082,619
200401,29553,14252,43805,507,3496,0,47808,1640,3652,1949,67,150,10927,2434,1174,469,1093,1970,189,96,1955,142,2641,161,1290,10351,4291
200402,3272,1515,4787,33,221,0,5041,183,466,157,27,6,1310,186,203,34,172,336,7,14,184,13,168,16,127,924,280
200403,1249,2249,3498,41,244,0,3783,242,106,106,6,25,288,414,53,25,481,394,3,13,42,16,85,12,81,887,401
200404,3976,4323,8299,99,403,0,8801,297,360,220,5,25,1241,403,654,86,293,474,32,18,949,44,412,25,281,1965,535
200405,3663,2973,6636,54,488,0,7178,414,839,286,4,40,1050,479,131,48,383,475,14,9,346,74,336,11,171,1241,832
200406,2326,1759,4085,49,527,0,4661,140,234,76,36,4,1269,139,93,19,90,790,8,6,128,26,147,31,93,929,212
200407,1459,2205,3664,46,186,0,3896,201,297,62,35,13,510,195,77,21,293,652,4,10,107,23,93,17,95,711,200
200408,510,1196,1706,13,89,0,1808,82,61,66,1,10,152,260,30,43,134,345,5,3,107,7,50,5,32,418,103
200409,1205,2010,3215,23,151,0,3389,115,70,82,4,26,329,401,54,19,346,577,6,7,43,13,83,5,46,672,132
200410,853,3267,4120,57,186,0,4363,380,192,69,2,25,255,213,35,38,88,898,8,4,82,43,143,18,39,953,219
200501,27092,14591,41683,367,3336,0,45386,2679,5304,3579,135,167,8579,1644,976,518,442,2584,345,127,3584,123,2904,185,1984,5563,3151
200502,607,790,1397,18,99,0,1514,144,118,227,2,7,168,68,43,16,61,56,4,2,98,3,43,4,64,223,118
200503,207,372,579,3,37,0,619,65,86,41,3,3,67,38,27,12,36,28,2,3,74,2,58,9,33,128,54
200504,3345,4929,8274,80,383,0,8737,1201,1009,467,16,18,650,315,837,75,270,237,22,14,386,18,365,32,256,1471,494
200505,3869,3321,7190,67,486,0,7743,859,1012,440,13,21,1063,301,258,113,127,217,33,11,443,16,242,14,257,1435,415
200506,1144,1569,2713,35,280,0,3028,289,195,97,5,7,274,194,309,20,181,86,6,3,176,4,94,14,76,590,257
200507,1302,1566,2868,34,150,0,3052,325,189,56,0,12,465,168,104,28,350,72,11,5,203,5,128,13,62,568,160
200601,64409,23767,88176,511,7547,0,96234,4533,9096,9323,191,254,22157,3193,1695,1126,743,3675,500,243,4452,205,7597,291,3240,14073,8659
200602,17003,5276,22279,113,1566,0,23958,1018,2276,1790,37,37,7300,780,349,214,153,584,130,45,1289,41,1155,46,701,3366,2569
200603,5471,5298,10769,130,738,0,11637,911,1178,448,20,36,2284,543,400,105,531,415,43,34,699,34,425,28,427,2099,1045
200604,5242,1330,6572,81,394,0,7047,131,278,145,8,15,1554,129,69,26,104,96,8,10,121,6,162,8,110,1306,365
200605,10659,4485,15144,166,1290,0,16600,971,2076,874,20,41,4102,346,427,171,190,492,56,33,709,34,681,24,576,2751,1522
200606,2747,1346,4093,53,285,0,4431,361,525,300,5,21,1134,154,135,57,97,98,14,8,355,12,190,10,237,1119,387
200607,9689,4032,13721,206,747,0,14674,646,1115,789,20,47,3922,549,344,89,324,302,58,35,699,31,658,31,595,2845,983
200608,2804,1331,4135,44,241,0,4420,566,210,159,2,8,500,120,35,28,33,115,13,3,189,5,755,3,150,741,449
200701,24394,22749,47143,343,4646,0,52132,3184,4472,2966,169,178,4057,2261,1415,588,354,1085,575,182,6149,136,3405,462,2313,6216,4481
200702,2606,1843,4449,33,234,0,4716,297,523,451,3,23,899,240,74,50,33,121,42,9,610,4,285,12,179,558,253
200703,3038,2986,6024,53,406,0,6483,672,740,453,8,26,641,306,125,61,45,108,84,26,844,18,444,15,311,804,403
200704,555,253,808,1,53,0,862,49,113,32,0,3,244,37,10,5,2,13,5,1,109,1,41,1,23,88,36
200705,3403,1673,5076,52,299,0,5427,535,328,335,5,10,1155,174,83,45,19,105,31,8,395,4,546,18,206,629,462
200706,4320,819,5139,35,447,0,5621,190,251,404,3,13,2766,87,37,31,28,175,33,6,148,0,499,4,135,742,250
200801,11993,7243,19236,176,1137,0,20549,1489,2535,1125,31,65,4205,642,857,150,73,1182,163,35,767,36,1672,47,611,2831,1450
200802,1612,1232,2844,12,60,0,2916,173,233,118,3,6,782,159,92,18,27,207,12,2,70,5,119,4,89,333,320
200803,1521,1741,3262,21,147,1,3431,355,502,157,4,8,858,344,232,28,46,208,19,5,86,8,177,5,111,627,172
200804,1157,1001,2158,25,58,0,2241,171,260,74,3,6,446,105,95,15,22,90,3,6,76,5,49,5,61,342,43
200805,5608,2531,8139,65,314,0,8518,366,626,297,20,13,3204,300,215,43,33,897,32,8,411,18,414,27,237,1422,686
200806,839,1149,1988,14,51,0,2053,233,197,122,6,11,361,182,44,17,22,153,10,3,56,5,71,2,69,235,92
210101,15396,63722,79118,344,4187,2,83651,38715,1643,3887,179,251,2045,3901,346,640,378,17044,412,154,1186,548,3241,247,808,5336,3494
210102,803,13024,13827,88,534,0,14449,3843,119,172,29,74,190,569,43,50,308,4995,29,25,256,120,139,113,43,2515,1050
210103,531,2295,2826,18,170,0,3014,497,33,36,4,19,176,360,15,9,17,934,5,6,40,38,38,12,16,613,185
210104,252,3148,3400,11,98,0,3509,779,40,53,10,43,56,265,6,21,19,1341,8,1,30,23,35,13,18,535,218
210105,407,4668,5075,35,358,0,5468,1242,49,72,12,25,140,371,12,16,28,1872,15,7,18,76,49,29,31,924,532
210106,491,4889,5380,38,225,0,5643,2015,96,83,11,29,166,280,12,20,101,1351,9,10,58,37,69,25,29,931,331
210107,220,4652,4872,24,134,0,5030,869,33,78,6,64,90,451,16,17,21,2402,6,7,36,77,59,19,19,750,290
210108,204,2027,2231,10,125,0,2366,453,32,24,5,20,64,205,5,10,28,867,5,5,12,17,34,29,20,316,209
210109,262,3130,3392,19,156,0,3567,842,37,46,7,18,72,242,5,16,31,1230,6,2,122,23,45,17,18,520,252
210110,354,2978,3332,19,143,0,3494,1109,75,41,10,50,77,309,8,20,34,897,4,6,31,31,56,9,22,544,169
210111,328,3489,3817,17,154,0,3988,1393,37,40,14,11,80,188,22,10,69,1254,4,11,36,25,45,13,19,627,318
210112,317,4369,4686,33,196,0,4915,1604,60,50,12,19,67,225,11,8,141,1636,14,8,66,23,50,17,17,799,336
210113,101,659,760,3,37,0,800,224,7,6,1,2,15,30,1,1,3,309,1,2,3,2,7,4,3,164,43
210114,255,1499,1754,10,88,0,1852,688,15,18,4,8,52,101,3,9,28,431,6,3,12,24,24,5,4,301,102
210115,221,1799,2020,14,71,0,2105,653,18,26,1,5,67,140,5,11,20,711,7,4,21,10,13,12,12,270,104
210201,763,19724,20487,70,514,0,21071,4109,440,388,25,38,124,595,147,51,98,10749,30,29,82,136,273,92,65,2685,943
210202,63,1176,1239,3,35,0,1277,190,10,9,1,4,14,66,1,1,3,710,2,0,7,4,21,5,6,168,38
210203,264,4872,5136,30,181,0,5347,851,33,109,9,16,75,284,13,13,28,2598,2,3,31,46,69,49,16,785,310
210204,272,9535,9807,23,305,0,10135,1191,80,151,10,25,82,421,24,26,42,5767,7,14,45,77,72,71,30,1369,564
210205,206,2927,3133,32,117,0,3282,546,30,52,7,8,73,200,9,8,14,1460,14,5,21,32,36,18,19,586,169
210206,112,4879,4991,13,116,0,5120,830,12,62,2,24,44,378,9,9,44,2555,2,4,8,46,26,14,27,728,312
210207,144,1277,1421,9,68,0,1498,284,32,17,3,5,33,67,6,7,15,634,4,0,7,20,14,11,3,246,80
210208,218,4328,4546,28,109,0,4683,739,61,67,25,6,51,105,8,6,22,2451,0,3,15,44,35,25,22,773,219
210209,119,2181,2300,16,63,0,2379,385,12,38,1,5,18,52,7,5,14,1264,1,3,8,19,28,9,1,408,106
210210,467,7642,8109,50,354,0,8513,1114,67,118,20,40,181,663,13,14,75,3705,22,13,44,69,64,64,127,1356,726
210211,270,4491,4761,27,138,0,4926,809,56,76,8,14,78,131,16,15,31,2565,2,7,32,41,86,54,16,688,258
210212,148,2900,3048,21,84,0,3153,515,31,42,1,12,33,90,13,10,8,1599,3,3,12,25,33,18,9,493,164
210213,116,2324,2440,10,71,0,2521,461,36,31,2,7,17,110,2,12,16,1304,3,4,10,14,20,16,9,303,140
210214,164,3030,3194,19,111,0,3324,488,48,41,7,8,50,158,6,4,19,1626,1,0,7,36,35,22,3,466,312
210215,75,1735,1810,5,49,0,1864,290,12,26,0,3,11,79,8,3,13,991,1,4,6,17,24,8,3,274,75
210301,796,6139,6935,53,494,0,7482,1697,74,195,12,27,179,255,30,100,67,2648,17,19,52,68,155,56,55,1140,650
210302,154,1274,1428,12,62,0,1502,383,13,39,4,6,34,43,2,17,8,599,2,3,19,7,19,9,6,245,101
210303,363,2862,3225,19,107,0,3351,740,25,86,2,12,92,130,7,34,39,1381,2,10,25,24,64,36,15,507,162
210304,212,2941,3153,12,165,0,3330,576,11,113,2,11,43,87,27,17,34,1465,2,11,5,15,35,34,7,522,519
210305,216,2024,2240,35,129,0,2404,432,29,35,1,6,58,65,6,42,38,857,4,4,6,22,26,20,15,565,189
210306,391,4500,4891,33,195,0,5119,1038,27,122,10,12,94,105,10,25,29,2531,5,8,16,38,75,37,21,698,268
210307,315,2625,2940,36,135,0,3111,702,18,42,8,14,67,76,9,26,32,1173,3,2,10,20,26,27,12,599,221
210308,416,2350,2766,26,119,0,2911,610,25,72,2,12,171,72,6,38,24,1039,1,4,23,16,34,23,24,658,195
210309,476,3114,3590,15,124,0,3729,505,37,63,2,14,186,96,10,13,25,1662,0,4,17,17,57,69,15,531,146
210310,86,1813,1899,15,52,0,1966,395,3,29,3,8,29,63,4,10,26,923,0,2,4,17,9,18,11,321,97
210401,924,12518,13442,62,488,0,13992,3099,111,352,41,62,228,610,47,47,304,5574,35,39,95,100,155,121,66,2088,856
210402,688,5870,6558,32,263,0,6853,1810,56,127,13,12,144,123,24,26,60,2705,13,11,38,39,152,47,37,835,531
210403,92,1577,1669,11,55,0,1735,381,17,20,5,14,29,114,7,6,58,779,1,3,7,18,21,9,4,358,98
210404,124,2992,3116,10,71,0,3197,911,14,29,1,8,16,110,13,3,42,1317,2,3,14,19,20,9,7,489,161
210405,99,1457,1556,10,40,0,1606,328,3,14,2,7,18,50,2,8,51,745,2,1,5,2,12,2,4,276,50
210406,514,8215,8729,58,271,0,9058,1491,51,152,23,46,141,298,25,28,179,3947,9,14,83,70,94,52,33,1627,668
210407,378,8897,9275,29,290,0,9594,2346,72,153,16,46,100,179,64,25,194,3917,13,24,33,60,75,46,33,1875,524
210501,1552,28350,29902,135,1111,0,31148,6370,285,499,98,242,369,1152,88,76,632,12312,40,43,261,185,403,264,122,5354,2226
210502,42,418,460,5,10,0,475,87,2,5,0,2,11,22,2,2,29,180,0,3,2,0,3,0,2,104,27
210503,306,6698,7004,48,195,0,7247,1252,45,134,12,62,62,350,12,8,142,2829,8,14,47,45,80,47,15,1445,628
210504,168,1938,2106,12,74,0,2192,374,14,24,4,17,40,83,7,5,40,1049,4,5,7,13,37,12,7,315,83
210505,110,1686,1796,9,65,0,1870,330,11,12,9,11,28,89,5,4,44,832,3,0,10,9,19,10,2,269,158
210601,629,10707,11336,79,430,0,11845,1780,134,187,38,82,204,764,37,41,333,4773,47,17,108,73,99,103,86,1974,947
210602,274,2571,2845,17,117,0,2979,480,19,41,7,13,71,210,9,9,21,1282,4,4,20,15,34,23,12,480,156
210603,91,1726,1817,7,50,0,1874,284,9,24,1,6,31,121,4,2,31,956,1,0,5,22,14,8,10,238,120
210604,81,2122,2203,8,67,0,2278,333,9,31,3,8,10,110,5,3,16,1157,2,0,6,14,9,11,3,371,151
210605,130,3440,3570,18,145,0,3733,494,27,59,4,16,41,248,6,13,26,1816,7,4,19,27,26,32,10,567,296
210606,125,3111,3236,25,120,0,3381,386,20,62,6,19,42,193,5,6,44,1522,3,3,12,22,22,82,14,624,268
210607,464,8162,8626,40,364,0,9030,1232,94,189,22,51,146,748,31,39,124,4395,19,28,71,112,108,79,59,1383,800
210608,255,5778,6033,41,220,0,6294,934,74,100,18,27,88,442,12,19,151,2698,19,10,31,44,40,77,49,1133,486
210701,573,7240,7813,24,239,0,8076,1517,65,197,9,49,210,635,21,18,90,3542,15,12,46,66,118,56,59,891,449
210702,271,3655,3926,18,110,0,4054,836,30,94,8,13,79,379,11,13,38,1600,1,11,36,27,60,22,17,526,223
210703,184,1239,1423,6,46,0,1475,294,9,42,3,9,64,115,2,6,20,574,7,6,8,11,31,4,15,223,57
210704,191,1945,2136,7,67,0,2210,371,25,49,3,8,56,171,7,4,26,989,6,1,12,13,33,14,13,273,131
210705,133,1253,1386,9,63,0,1458,262,3,23,1,8,48,69,5,6,8,713,1,2,8,9,15,4,4,198,84
210706,122,1132,1254,5,47,0,1306,328,7,25,5,1,18,103,3,3,9,542,3,3,4,9,21,13,10,149,70
210707,90,1307,1397,14,68,0,1479,266,15,24,3,8,26,140,4,8,7,603,1,2,3,10,17,6,12,192,101
210708,327,3540,3867,17,155,0,4039,620,33,94,9,15,89,258,13,18,40,1766,10,8,29,46,75,30,31,553,318
210709,487,3886,4373,27,172,0,4572,1041,42,96,13,14,184,341,11,10,47,1612,17,5,39,24,62,24,29,609,329
210710,74,591,665,6,46,0,717,191,6,19,2,3,15,51,0,3,10,272,4,0,8,4,8,4,3,77,42
210801,1154,13812,14966,69,640,0,15675,4311,190,406,34,108,252,857,85,132,146,6372,38,11,98,141,445,87,81,1849,818
210802,226,3012,3238,23,113,0,3374,710,31,59,3,13,40,103,13,13,34,1474,4,7,32,17,45,24,24,530,201
210803,104,1071,1175,11,53,0,1239,202,5,12,2,10,15,54,8,11,9,585,1,1,2,9,17,11,3,173,79
210804,112,1709,1821,13,43,0,1877,352,10,50,1,15,8,69,4,10,15,948,5,3,7,18,22,11,7,242,87
210805,198,4130,4328,12,160,0,4500,776,24,69,11,16,54,286,153,30,72,1954,11,4,25,34,55,24,13,589,244
210806,176,2239,2415,24,169,0,2608,430,5,66,8,21,50,81,7,40,24,932,5,9,13,35,39,20,10,506,317
210807,193,4622,4815,20,166,0,5001,944,22,55,4,24,37,209,4,26,19,2365,6,4,22,33,50,23,12,687,460
210808,281,3240,3521,14,130,0,3665,639,24,106,12,8,51,180,139,51,29,1621,10,5,27,30,50,29,16,418,205
210809,121,1325,1446,5,49,0,1500,282,6,16,1,12,35,72,13,13,21,606,10,3,13,15,30,8,8,212,113
210901,499,8445,8944,84,406,0,9434,1005,68,162,7,48,142,359,28,21,93,4178,16,15,46,55,69,294,47,1822,942
210902,93,1971,2064,7,69,0,2140,309,18,44,2,11,35,103,4,7,41,943,2,3,14,19,11,20,13,434,156
210903,98,1948,2046,16,74,0,2136,249,21,26,1,12,31,96,8,5,17,996,4,2,10,12,14,76,2,373,145
210904,93,1603,1696,7,58,0,1761,255,8,34,2,8,29,97,1,3,22,967,0,1,2,13,18,13,3,313,59
211001,767,9380,10147,36,392,0,10575,1892,105,193,20,24,178,244,27,24,71,5490,13,10,45,75,156,52,64,1320,602
211002,226,2467,2693,11,113,0,2817,647,32,86,5,12,54,64,6,17,20,1260,2,4,8,13,30,14,14,368,172
211003,76,1286,1362,10,46,0,1418,240,4,19,4,4,15,87,2,1,2,672,4,4,2,13,3,6,0,249,95
211004,108,3227,3335,10,78,0,3423,556,26,49,2,10,16,83,8,2,14,1840,4,1,10,18,35,15,11,555,149
211005,74,920,994,7,39,0,1040,150,3,18,1,3,18,32,7,4,6,530,0,4,1,6,10,10,3,175,47
211101,25449,115705,141154,492,6383,0,148029,35283,4476,8323,541,785,6027,7392,831,1003,906,53740,644,423,2229,1237,5991,1183,2298,11974,6633
211102,216,3089,3305,16,146,0,3467,649,52,63,10,23,97,238,4,7,41,1344,8,10,36,39,53,25,23,539,197
211103,234,2847,3081,5,86,0,3172,850,47,76,7,13,70,258,11,9,29,1108,10,9,47,33,86,23,18,351,153
211104,586,6113,6699,38,247,0,6984,1346,143,163,11,58,193,487,34,21,63,2832,16,15,56,51,98,41,57,1050,534
211105,1854,16476,18330,58,651,0,19039,3816,375,596,57,71,546,1101,73,70,118,8903,61,42,183,136,454,164,173,1845,1058
211201,812,6029,6841,68,422,0,7331,1113,53,193,12,17,178,297,18,36,37,3256,7,13,33,60,73,39,32,1397,436
211202,174,3017,3191,11,118,0,3320,540,24,57,6,9,48,67,5,7,6,1926,4,11,7,33,18,15,9,451,220
211203,320,1386,1706,9,65,0,1780,347,20,30,3,2,76,39,2,4,7,862,1,0,6,17,13,9,9,237,69
211204,210,2561,2771,26,93,0,2890,331,15,48,1,11,56,73,9,14,21,1540,0,6,9,37,20,11,4,523,200
211205,661,2191,2852,15,164,0,3031,491,21,74,3,20,224,119,17,24,30,1216,6,5,9,31,25,21,22,502,193
211206,99,1082,1181,15,52,0,1248,169,6,33,3,16,33,50,3,3,11,812,2,1,4,12,3,5,4,273,71
211207,287,2085,2372,8,58,0,2438,569,32,50,5,10,90,121,6,9,21,1036,1,10,8,15,22,20,7,320,71
211208,115,1188,1303,6,28,0,1337,242,15,42,2,9,35,33,3,1,13,669,6,0,3,12,10,11,2,187,42
211209,278,3081,3359,18,122,0,3499,485,27,49,4,11,70,99,9,10,14,1886,2,6,6,26,13,15,13,550,191
211210,253,4027,4280,18,104,0,4402,687,19,73,2,6,99,122,6,6,17,2820,4,10,4,24,23,38,7,685,161
211301,976,13274,14250,72,595,0,14917,3307,120,235,16,46,252,386,58,46,142,5649,26,34,97,84,219,95,84,3027,1223
211302,93,525,618,5,36,0,659,135,4,5,0,2,8,48,7,4,12,174,6,0,3,4,13,0,5,171,29
211303,172,2644,2816,21,125,0,2962,503,22,52,3,16,25,94,31,14,53,1190,3,3,20,36,56,15,10,577,211
211304,90,397,487,9,28,0,524,144,2,21,0,3,29,18,0,3,16,211,1,2,4,5,6,4,4,163,62
211305,171,1048,1219,17,68,0,1304,287,7,7,1,1,34,31,0,1,22,298,4,1,4,17,19,6,8,290,252
211306,37,317,354,4,11,0,369,80,1,2,0,2,11,12,0,0,5,118,1,5,4,1,6,5,1,100,17
211307,112,487,599,7,33,0,639,205,3,10,0,1,21,10,0,0,11,203,3,0,2,5,9,1,5,122,36
220101,16910,20858,37768,341,3124,0,41233,2475,3019,2362,71,106,3532,1592,332,297,909,6996,212,69,982,142,3875,360,1530,7299,3289
220102,440,944,1384,21,107,0,1512,91,131,80,4,3,58,77,22,10,66,326,7,1,73,3,111,13,61,263,103
220103,425,779,1204,12,77,0,1293,69,87,33,0,6,95,45,21,4,66,276,3,5,29,13,106,7,38,267,75
220104,2533,4120,6653,86,442,0,7181,406,619,131,5,26,683,202,59,27,299,1284,14,5,95,38,526,66,156,1643,577
220105,4877,6848,11725,140,856,0,12721,696,644,443,17,37,1228,512,216,77,651,2631,37,15,199,28,612,74,278,2710,853
220106,815,1174,1989,11,119,0,2119,122,183,65,2,4,249,76,17,11,45,406,9,1,35,12,152,27,46,425,100
220201,2615,3837,6452,69,476,262,7259,409,640,223,4,12,763,416,63,39,459,1107,19,14,179,28,365,49,216,1524,709
220202,1206,2346,3552,54,184,0,3790,163,176,38,5,9,279,98,40,21,500,558,5,2,33,30,61,90,62,938,274
220203,1501,3669,5170,84,233,0,5487,197,272,73,7,12,348,144,18,48,437,897,6,5,42,29,91,42,80,1299,223
220204,479,527,1006,12,59,0,1077,54,69,30,1,5,166,25,8,4,49,91,1,0,9,4,29,17,19,293,81
220205,1513,3035,4548,62,219,0,4829,192,299,43,4,25,490,153,40,34,1164,576,7,11,66,30,82,33,112,1252,357
220206,1159,1731,2890,29,122,0,3041,117,189,47,4,4,325,99,25,10,627,421,3,10,30,13,116,22,42,617,152
220301,3449,4497,7946,120,796,0,8862,722,687,281,27,16,935,230,181,57,351,833,28,16,166,34,451,44,218,2656,1044
220302,642,660,1302,16,90,0,1408,122,78,54,2,8,217,46,12,12,120,71,1,4,25,1,29,5,28,342,186
220303,1224,3227,4451,64,293,0,4808,153,159,114,12,11,320,82,39,19,235,1534,5,8,30,21,74,35,48,1503,693
220304,1290,1881,3171,44,297,0,3512,264,300,141,5,5,371,89,141,27,306,530,6,10,71,14,56,20,76,1033,320
220305,438,870,1308,5,72,0,1385,111,181,35,1,5,130,22,24,5,45,310,2,1,15,9,17,11,41,339,296
220401,3095,4017,7112,97,663,0,7872,623,879,424,9,13,584,335,51,47,239,524,21,12,123,17,251,23,318,1720,741
220402,711,854,1565,14,126,0,1705,141,174,95,1,7,160,61,10,16,70,197,2,4,23,6,28,10,78,454,110
220403,550,653,1203,16,48,0,1267,146,160,90,1,3,167,32,3,6,50,144,1,0,27,3,35,4,25,324,61
220404,727,1338,2065,28,128,4,2225,233,181,37,1,5,179,91,12,10,146,287,5,7,26,14,60,21,72,449,248
220405,452,899,1351,18,73,5,1447,141,107,46,1,2,78,34,17,9,63,158,1,2,29,11,30,11,30,286,260
220406,141,215,356,3,16,0,375,62,108,13,0,0,32,32,4,6,13,45,0,2,7,3,11,1,42,131,25
220501,3859,3769,7628,149,859,0,8636,685,988,329,9,21,830,600,111,79,272,445,49,10,202,19,320,53,402,2219,1264
220502,2502,3980,6482,86,481,0,7049,233,269,117,8,13,834,147,46,30,305,2225,7,13,58,38,261,50,115,1912,579
220503,948,1896,2844,38,217,0,3099,197,281,41,3,13,299,332,81,27,272,200,8,9,35,14,57,30,168,840,363
220504,2099,2146,4245,62,219,0,4526,251,382,61,3,23,662,161,151,30,218,479,7,8,74,18,118,34,147,1041,509
220505,1237,1113,2350,24,140,0,2514,175,215,64,6,8,393,60,31,15,201,236,6,4,54,10,62,13,98,642,242
220506,1463,2390,3853,46,334,0,4233,199,193,79,3,7,418,148,36,10,212,411,6,6,48,16,235,58,189,1365,386
220507,938,1003,1941,14,269,0,2224,184,183,37,2,6,196,64,20,15,138,92,7,0,41,5,57,17,83,510,573
220508,229,555,784,5,87,0,876,78,60,14,0,2,66,104,21,8,71,48,7,1,24,3,19,18,42,328,195
220509,805,746,1551,23,129,0,1703,69,241,33,2,1,172,70,4,9,124,37,3,0,27,3,49,35,120,489,184
220510,3228,3342,6570,135,510,0,7215,379,543,88,6,21,813,282,115,24,533,397,13,20,129,20,145,45,231,1897,1335
